gid,gnd_n,gnd_c,prov_c,dis_c,dsd_c,ghs_count,ghs_sum,ghs_mean
"920",Amuhena,"2151185","2","21","2151",1200,1300,1.08333333333333
"1010",Handessa,"2139275","2","21","2139",177,277,1.56497175141243
"921",Amumupuraya,"2151140","2","21","2151",1827,3627,1.98522167487685
"923",Angammana West,"2151110","2","21","2151",619,12119,19.578352180937
"1067",Rangoda,"2139485","2","21","2139",276,376,1.36231884057971
"959",Rathmalkaduwa,"2151035","2","21","2151",778,2578,3.31362467866324
"924",Aregoda,"2151115","2","21","2151",354,16954,47.8926553672316
"12542",Ambanvita,"1224035","1","12","1224",814,5214,6.40540540540541
"32",Vilana Pallegama,"2109015","2","21","2109",1727,2027,1.17371163867979
"33",Vilana Udagama,"2109010","2","21","2109",1275,1375,1.07843137254902
"963",Udovita,"2151010","2","21","2151",920,3720,4.04347826086957
"492",Udathenna,"2124385","2","21","2124",298,798,2.67785234899329
"928",Doragala,"2151225","2","21","2151",6125,12725,2.07755102040816
"34",Walahena,"2109020","2","21","2109",387,387,1
"948",Kurukude,"2151120","2","21","2151",124,8224,66.3225806451613
"7926",Kithulgala North,"9227150","9","92","9227",2000,5000,2.5
"929",Dunukeulla,"2151165","2","21","2151",2213,4913,2.22006326253954
"937",Hunukotugama,"2151160","2","21","2151",751,851,1.13315579227696
"1166",Pelawa Ihalagama,"2136070","2","21","2136",481,581,1.20790020790021
"2441",Periyaneelavanai  01A,"5221010","5","52","5221",319,13119,41.1253918495298
"936",Hapugaspitiya,"2151040","2","21","2151",373,873,2.34048257372654
"13837",Thibbotugoda,"1318025","1","13","1318",1448,6848,4.7292817679558
"931",Galatha,"2151200","2","21","2151",4594,9994,2.17544623421855
"932",Galgediyawa,"2151020","2","21","2151",633,1133,1.78988941548183
"933",Gampola East,"2151065","2","21","2151",222,17122,77.1261261261261
"935",Godagama,"2151130","2","21","2151",2388,10988,4.60134003350084
"35",Waragashinna,"2109165","2","21","2109",198,9398,47.4646464646465
"12543",Amunugoda North,"1224360","1","12","1224",766,19666,25.6736292428198
"938",Ihalagama,"2151175","2","21","2151",877,1377,1.57012542759407
"12544",Amunugoda South,"1224420","1","12","1224",341,10641,31.2052785923754
"939",Ilangawatta,"2151050","2","21","2151",274,15074,55.014598540146
"503",Wellethota,"2124330","2","21","2124",281,3381,12.0320284697509
"36",Bawlanawatta Janapadaya,"2148040","2","21","2148",2422,2622,1.08257638315442
"940",Illawathura,"2151100","2","21","2151",218,13618,62.4678899082569
"951",Mount Temple,"2151070","2","21","2151",412,2212,5.36893203883495
"941",Jayamalapura,"2151135","2","21","2151",505,14305,28.3267326732673
"942",Kahatapitiya,"2151055","2","21","2151",501,9501,18.9640718562874
"943",Kalugalhinna,"2151240","2","21","2151",1358,1658,1.22091310751105
"975",Ambarapola,"2139380","2","21","2139",217,6217,28.6497695852535
"37",Bopitiya Nagaraya,"2148055","2","21","2148",679,2879,4.240058910162
"1062",Polgahaanga,"2139560","2","21","2139",304,1804,5.93421052631579
"38",Galaha,"2148025","2","21","2148",647,6947,10.7372488408037
"12545",Baduwathugoda,"1224080","1","12","1224",353,1253,3.54957507082153
"949",Mawathura,"2151245","2","21","2151",3229,7029,2.17683493341592
"945",Kekulanda,"2151230","2","21","2151",4642,8542,1.84015510555795
"947",Kudamake,"2151125","2","21","2151",277,14977,54.0685920577617
"976",Angunawala East,"2139150","2","21","2139",203,1203,5.92610837438424
"950",Millagaspitiya,"2151150","2","21","2151",524,524,1
"982",Bambaradeniya,"2139475","2","21","2139",211,811,3.8436018957346
"952",Nawadevita,"2151195","2","21","2151",1015,6615,6.51724137931035
"42",Karagaskada North,"2148070","2","21","2148",599,7799,13.0200333889816
"12546",Belummahara,"1224395","1","12","1224",733,15733,21.4638472032742
"490",Udabage,"2124145","2","21","2124",691,691,1
"953",Pallegama,"2151205","2","21","2151",2457,6957,2.83150183150183
"1599",Marukona,"2233295","2","22","2233",453,4153,9.16777041942605
"977",Angunawala West,"2139155","2","21","2139",326,9226,28.3006134969325
"12548",Bendiyamulla North,"1224135","1","12","1224",311,24811,79.7781350482315
"6126",Erunvila,"6236145","6","62","6236",381,1281,3.36220472440945
"13836",Raddegoda,"1318055","1","13","1318",1955,30055,15.3734015345269
"45",Kolambissa East,"2148115","2","21","2148",468,468,1
"954",Paradeka,"2151180","2","21","2151",3436,15636,4.55064027939464
"955",Polkumbura,"2151095","2","21","2151",225,14425,64.1111111111111
"7930",Malalpola,"9227055","9","92","9227",4714,5114,1.08485362749258
"7942",Welihelathenna,"9227050","9","92","9227",2269,2269,1
"958",Ranawala,"2151025","2","21","2151",859,859,1
"956",Pussellawa,"2151210","2","21","2151",4329,25729,5.94340494340494
"970",Alapalawala East,"2139170","2","21","2139",592,3692,6.23648648648649
"39",Gonangoda,"2148075","2","21","2148",2420,2520,1.04132231404959
"960",Sinhapitiya North,"2151080","2","21","2151",1571,1671,1.06365372374284
"979",Appallagoda West,"2139620","2","21","2139",140,1340,9.57142857142857
"957",Pussellawagama,"2151220","2","21","2151",1976,3076,1.55668016194332
"971",Alapalawala West,"2139175","2","21","2139",278,678,2.43884892086331
"978",Appallagoda East,"2139615","2","21","2139",328,928,2.82926829268293
"40",Greatweliya,"2148035","2","21","2148",1788,3588,2.00671140939597
"12793",Nungamugoda,"1236095","1","12","1236",508,45708,89.9763779527559
"41",Kandegama,"2148080","2","21","2148",442,1642,3.71493212669683
"13104",Loluwagoda South,"1212030","1","12","1212",562,1662,2.95729537366548
"3499",Kanugahawewa,"7106010","7","71","7106",78148,78148,1
"44",Kiriwanaketiya,"2148095","2","21","2148",444,444,1
"5477",Galbadagama,"6187390","6","61","6187",391,491,1.25575447570332
"962",Udagama,"2151155","2","21","2151",942,1442,1.5307855626327
"964",Unambuwa,"2151045","2","21","2151",674,4174,6.19287833827893
"973",Ambagasthenna,"2139490","2","21","2139",149,1849,12.4093959731544
"1008",Godapola East,"2139295","2","21","2139",264,564,2.13636363636364
"3507",Thimbiriwewa,"7106120","7","71","7106",11163,11163,1
"3608",Puhudivula,"7109020","7","71","7109",24740,25140,1.01616814874697
"965",Wahugapitiya,"2151215","2","21","2151",710,7010,9.87323943661972
"12549",Bendiyamulla West,"1224255","1","12","1224",639,13839,21.6572769953052
"966",Wanahapuwa,"2151170","2","21","2151",1113,1713,1.53908355795148
"967",Wattehena,"2151145","2","21","2151",1788,3588,2.00671140939597
"1007",Gelioya,"2139430","2","21","2139",329,4729,14.3738601823708
"968",Weliganga,"2151235","2","21","2151",1094,1194,1.09140767824497
"969",Alanduwaka,"2139050","2","21","2139",354,354,1
"983",Batupitiya,"2139470","2","21","2139",232,3632,15.6551724137931
"986",Boyagama,"2139025","2","21","2139",284,1284,4.52112676056338
"3129",Periya Kinniya,"5324090","5","53","5324",74,1874,25.3243243243243
"987",Daskara,"2139530","2","21","2139",504,704,1.3968253968254
"988",Davulagala,"2139315","2","21","2139",411,8711,21.1946472019465
"46",Kolambissa West,"2148100","2","21","2148",274,274,1
"989",Dehipagoda East,"2139440","2","21","2139",187,4187,22.3903743315508
"990",Dehipagoda West,"2139435","2","21","2139",180,3980,22.1111111111111
"3609",Puleliya,"7109135","7","71","7109",15221,15221,1
"991",Deldeniya,"2139605","2","21","2139",203,203,1
"992",Delgahapitiya,"2139565","2","21","2139",462,2162,4.67965367965368
"1024",Karamada North,"2139410","2","21","2139",168,2468,14.6904761904762
"993",Deliwala,"2139100","2","21","2139",216,716,3.31481481481481
"994",Dihitideniya,"2139610","2","21","2139",373,573,1.53619302949062
"995",Dodamdeniya,"2139465","2","21","2139",129,2029,15.7286821705426
"997",Eladetta West,"2139385","2","21","2139",252,652,2.58730158730159
"12550",Bollatha North,"1224195","1","12","1224",1369,40469,29.5609934258583
"998",Elpitikanda,"2139340","2","21","2139",2141,2141,1
"1000",Gadaladeniya North,"2139035","2","21","2139",476,4076,8.56302521008403
"531",Mahagalaheenna,"2121130","2","21","2121",909,1109,1.22002200220022
"1001",Gadaladeniya South,"2139095","2","21","2139",255,955,3.74509803921569
"1025",Karamada South,"2139420","2","21","2139",355,8455,23.8169014084507
"1002",Gangoda,"2139005","2","21","2139",168,568,3.38095238095238
"1003",Gangoda North,"2139010","2","21","2139",91,291,3.1978021978022
"1004",Gangoda South,"2139030","2","21","2139",396,596,1.5050505050505
"1005",Ganguldeniya,"2139200","2","21","2139",325,625,1.92307692307692
"1006",Ganhatha,"2139525","2","21","2139",395,995,2.51898734177215
"1011",Hathnagoda,"2139450","2","21","2139",182,3982,21.8791208791209
"1012",Heeyawala,"2139260","2","21","2139",176,176,1
"1013",Hendeniya East,"2139130","2","21","2139",255,1455,5.70588235294118
"1014",Hendeniya West,"2139125","2","21","2139",367,2267,6.17711171662125
"1015",Hepana,"2139090","2","21","2139",458,558,1.21834061135371
"1026",Ketakumbura,"2139455","2","21","2139",190,2290,12.0526315789474
"1016",Hiddavulla East,"2139195","2","21","2139",367,467,1.2724795640327
"1017",Hiddavulla West,"2139250","2","21","2139",678,3378,4.98230088495575
"1018",Hiyarapitiya,"2139255","2","21","2139",440,1240,2.81818181818182
"1019",Hondiyadeniya,"2139590","2","21","2139",288,888,3.08333333333333
"1020",Ihala Koorukuttala,"2139060","2","21","2139",461,961,2.08459869848156
"1021",Ihala Pethiyagoda,"2139390","2","21","2139",327,3127,9.56269113149847
"47",Kotagepitiya,"2148125","2","21","2148",748,848,1.13368983957219
"1042",Meewathura,"2139145","2","21","2139",573,7773,13.565445026178
"1022",Imbuldeniya,"2139265","2","21","2139",364,1264,3.47252747252747
"12551",Bollatha South,"1224210","1","12","1224",911,22511,24.7102085620198
"3614",Viralmurippuwa,"7109140","7","71","7109",13940,15440,1.10760401721664
"1023",Kamburadeniya,"2139300","2","21","2139",426,626,1.46948356807512
"1030",Kotagaloluwa,"2139600","2","21","2139",250,250,1
"1031",Kovilakanda,"2139230","2","21","2139",1147,1147,1
"1032",Lagamuwa,"2139070","2","21","2139",409,409,1
"1033",Liyangaha Watta,"2139500","2","21","2139",242,2142,8.85123966942149
"1035",Mampitiya,"2139115","2","21","2139",558,5258,9.42293906810036
"1036",Manikkawa,"2139335","2","21","2139",1088,1788,1.64338235294118
"1037",Mathgamuwa,"2139075","2","21","2139",431,631,1.46403712296984
"48",Maussawa,"2148045","2","21","2148",2426,2526,1.04122011541632
"1043",Muruthagahamula,"2139545","2","21","2139",251,1851,7.37450199203187
"12388",Pinnalanda,"1209560","1","12","1209",232,732,3.1551724137931
"1038",Maveekumbura North,"2139505","2","21","2139",1820,16320,8.96703296703297
"3597",Lindawewa,"7109180","7","71","7109",6004,6004,1
"1039",Maveekumbura South,"2139510","2","21","2139",1192,5592,4.69127516778523
"1041",Meewaladeniya,"2139305","2","21","2139",474,574,1.21097046413502
"1044",Naranwala,"2139270","2","21","2139",277,377,1.36101083032491
"1045",Nawa Elpitiya North,"2139425","2","21","2139",158,2858,18.0886075949367
"1048",Nikahetiya,"2139240","2","21","2139",701,901,1.28530670470756
"1049",Pahala Koorukuttala,"2139055","2","21","2139",410,410,1
"1050",Palkumbura,"2139580","2","21","2139",311,911,2.92926045016077
"1051",Palle Aludeniya,"2139405","2","21","2139",366,966,2.63934426229508
"1052",Pamunuwa East,"2139110","2","21","2139",223,823,3.69058295964126
"1054",Panabokka,"2139245","2","21","2139",637,737,1.15698587127159
"1055",Penideniya,"2139135","2","21","2139",224,9824,43.8571428571429
"1056",Pethiyagoda East,"2139400","2","21","2139",321,2921,9.09968847352025
"1057",Pethiyagoda West,"2139395","2","21","2139",211,3411,16.1658767772512
"49",Medakekila,"2148060","2","21","2148",178,578,3.24719101123596
"50",Murapola East,"2148110","2","21","2148",636,636,1
"1058",Pilapitiya,"2139480","2","21","2139",237,237,1
"3565",Ethdathkalla,"7112030","7","71","7112",11661,11661,1
"1060",Piligalla West,"2139280","2","21","2139",247,247,1
"1064",Rabbegamuwa South,"2139190","2","21","2139",185,285,1.54054054054054
"1065",Rajagiriya,"2139120","2","21","2139",214,1014,4.73831775700935
"1066",Rangama,"2139325","2","21","2139",548,648,1.18248175182482
"1068",Sadikkawatta,"2139225","2","21","2139",536,536,1
"1069",Sangabogama,"2139140","2","21","2139",218,1918,8.79816513761468
"1823",Delgahapitiya,"2306065","2","23","2306",423,3723,8.80141843971631
"1070",Siyambalagoda,"2139365","2","21","2139",289,689,2.3840830449827
"1071",Thalawathura,"2139540","2","21","2139",377,677,1.79575596816976
"1072",Thalawatta,"2139020","2","21","2139",232,1032,4.44827586206897
"1073",Uda Aludeniya,"2139575","2","21","2139",521,4121,7.90978886756238
"1074",Udagama,"2139215","2","21","2139",181,181,1
"1075",Urulewatta,"2139080","2","21","2139",387,387,1
"1076",Viharagama,"2139520","2","21","2139",334,934,2.79640718562874
"1077",Walagedara North,"2139210","2","21","2139",471,671,1.42462845010616
"3574",Palugaswewa,"7112040","7","71","7112",40571,40671,1.00246481476917
"51",Murapola West,"2148105","2","21","2148",436,436,1
"2531",Ninthavur 22,"5230110","5","52","5230",441,23741,53.8344671201814
"1078",Walagedara South,"2139235","2","21","2139",598,798,1.33444816053512
"1079",Walgama,"2139180","2","21","2139",342,342,1
"1080",Warakagoda,"2139085","2","21","2139",479,879,1.83507306889353
"1210",Avudangawa,"2206010","2","22","2206",3105,3405,1.09661835748792
"1081",Watadeniya,"2139515","2","21","2139",315,6415,20.3650793650794
"1082",Wathupola,"2139330","2","21","2139",744,744,1
"1084",Wegiriya East,"2139535","2","21","2139",283,283,1
"1086",Welamboda,"2139495","2","21","2139",489,13589,27.7893660531697
"1087",Weligalla,"2139570","2","21","2139",305,3005,9.85245901639344
"1088",Werawala East,"2139355","2","21","2139",289,289,1
"1089",Werawala West,"2139360","2","21","2139",280,280,1
"1090",Werellamana,"2139015","2","21","2139",202,602,2.98019801980198
"1091",Yalegoda East,"2139160","2","21","2139",231,1431,6.19480519480519
"1092",Yalegoda West,"2139165","2","21","2139",270,370,1.37037037037037
"1093",Alagalla Watta,"2136005","2","21","2136",1237,3537,2.85933710590137
"1094",Amunupura,"2136325","2","21","2136",513,513,1
"1095",Arambegama East,"2136290","2","21","2136",363,2963,8.16253443526171
"1096",Arambegama West,"2136375","2","21","2136",383,3483,9.09399477806788
"1097",Balana,"2136335","2","21","2136",631,731,1.15847860538827
"1098",Bathgoda,"2136140","2","21","2136",489,489,1
"1117",Gannoruwa East,"2136415","2","21","2136",1364,22364,16.3958944281525
"1099",Bulumulla,"2136390","2","21","2136",460,6860,14.9130434782609
"53",Palugama,"2148015","2","21","2148",1223,1523,1.24529844644317
"1100",Danthure,"2136225","2","21","2136",589,3689,6.26315789473684
"1101",Dehianga North,"2136055","2","21","2136",947,1947,2.05596620908131
"1102",Dehianga South,"2136110","2","21","2136",172,2472,14.3720930232558
"1124",Haliyadda,"2136220","2","21","2136",438,538,1.2283105022831
"1123",Gurugama,"2136050","2","21","2136",974,3574,3.6694045174538
"1103",Dehideniya East,"2136405","2","21","2136",359,1759,4.89972144846797
"1104",Dehideniya West,"2136265","2","21","2136",196,596,3.04081632653061
"1105",Dehigama East,"2136095","2","21","2136",601,3901,6.49084858569052
"1106",Dehigama North,"2136105","2","21","2136",459,3859,8.40740740740741
"1108",Deldeniya,"2136205","2","21","2136",579,779,1.3454231433506
"1109",Diyapalagoda,"2136245","2","21","2136",498,1798,3.61044176706827
"12527",Walaramba,"1230345","1","12","1230",413,1613,3.90556900726392
"1110",Doluwa East,"2136145","2","21","2136",498,498,1
"1111",Doluwa West,"2136150","2","21","2136",181,181,1
"585",Nawalapitiya East,"2157070","2","21","2157",397,19597,49.3627204030227
"1112",Edanduwawa East,"2136430","2","21","2136",344,4944,14.3720930232558
"1113",Edanduwawa West,"2136435","2","21","2136",270,2270,8.40740740740741
"1114",Embilmeegama North,"2136380","2","21","2136",351,4851,13.8205128205128
"1115",Embilmeegama South,"2136445","2","21","2136",583,7683,13.1783876500858
"1116",Gannoruwa Central,"2136260","2","21","2136",661,2261,3.42057488653555
"1118",Gannoruwa West,"2136090","2","21","2136",748,948,1.26737967914438
"1119",Giragama,"2136285","2","21","2136",484,1284,2.65289256198347
"1120",Godigamuwa,"2136175","2","21","2136",808,908,1.12376237623762
"1121",Gondeniya,"2136185","2","21","2136",638,638,1
"1125",Ihala Alagalla,"2136170","2","21","2136",445,445,1
"1126",Ihala Dodamwala,"2136120","2","21","2136",439,839,1.91116173120729
"1127",Ihala Kobbekaduwa,"2136065","2","21","2136",303,603,1.99009900990099
"588",Nawalapitiya West,"2157065","2","21","2157",319,25019,78.4294670846395
"707",Thalathuoya  East,"2145090","2","21","2145",545,2245,4.11926605504587
"1128",Ilukwatta,"2136460","2","21","2136",585,4685,8.00854700854701
"1129",Imbulmalgama,"2136240","2","21","2136",458,1458,3.18340611353712
"1130",Kadawathgama,"2136470","2","21","2136",1288,5588,4.33850931677019
"1131",Kadugannawa Town,"2136475","2","21","2136",118,4818,40.8305084745763
"1132",Kandangama North,"2136305","2","21","2136",383,1283,3.34986945169713
"1133",Kandangama South,"2136360","2","21","2136",119,3119,26.2100840336134
"1135",Kavudupana,"2136215","2","21","2136",337,637,1.89020771513353
"1136",Kendakaduwa,"2136410","2","21","2136",401,10401,25.9376558603491
"12680",Polpitimookalana,"1221200","1","12","1221",1333,41333,31.0075018754689
"1138",Kiribathkumbura East,"2136400","2","21","2136",385,11585,30.0909090909091
"1139",Kiribathkumbura West,"2136440","2","21","2136",448,3948,8.8125
"1140",Kirimetiya Watta,"2136010","2","21","2136",973,1573,1.61664953751285
"1141",Kobbekaduwa,"2136060","2","21","2136",1241,1841,1.48348106365834
"1142",Kotabogoda,"2136365","2","21","2136",270,2470,9.14814814814815
"1143",Kotaligoda North,"2136030","2","21","2136",574,574,1
"1144",Kotaligoda South,"2136155","2","21","2136",453,553,1.22075055187638
"1146",Kurunduwatta,"2136300","2","21","2136",349,349,1
"1147",Madarangoda,"2136465","2","21","2136",161,3361,20.8757763975155
"1148",Madiligama,"2136190","2","21","2136",611,611,1
"1150",Maligathenna,"2136315","2","21","2136",469,569,1.21321961620469
"1153",Menikdiwela,"2136160","2","21","2136",629,1029,1.63593004769475
"1154",Moladanda,"2136280","2","21","2136",543,2343,4.31491712707182
"1155",Moragolla Mahakanda,"2136330","2","21","2136",463,463,1
"1167",Pelawa Pahalagama,"2136085","2","21","2136",527,527,1
"1156",Motana Dekinda,"2136180","2","21","2136",548,548,1
"1157",Mudaliwatta,"2136350","2","21","2136",327,327,1
"1158",Munwathugoda,"2136130","2","21","2136",230,930,4.04347826086957
"606",Eriyagasthenna,"2112085","2","21","2112",679,979,1.44182621502209
"1159",Pahala Dodamwala,"2136115","2","21","2136",722,1522,2.10803324099723
"1160",Pahala Mudaliwatta,"2136345","2","21","2136",926,926,1
"1161",Pahala Rathmeewala,"2136200","2","21","2136",471,471,1
"1162",Pahala Yatigammana,"2136015","2","21","2136",664,664,1
"1163",Panabokka,"2136355","2","21","2136",348,748,2.14942528735632
